,Date,Hour,AM/PM,Wind_Speed,Rain_Ml,Condition,Only_Hour,Full_Hour
9608,2017-09-25,5:00,PM,19.0,0.0,Fair,5,17
9609,2017-09-25,6:00,PM,19.0,0.0,Fair,6,18
9610,2017-09-25,7:00,PM,17.0,0.0,Fair,7,19
9611,2017-09-25,8:00,PM,19.0,0.0,Fair,8,20
9612,2017-09-25,9:00,PM,20.0,0.0,Fair,9,21
9613,2017-09-25,10:00,PM,24.0,0.0,Fair,10,22
9614,2017-09-25,11:00,PM,20.0,0.0,Fair,11,23
9615,2017-09-26,12:00,AM,22.0,0.0,Fair,12,0
9616,2017-09-26,1:00,AM,24.0,0.0,Mostly Cloudy,1,1
9617,2017-09-26,2:00,AM,17.0,0.0,Mostly Cloudy,2,2
9618,2017-09-26,3:00,AM,24.0,0.0,Mostly Cloudy,3,3
9619,2017-09-26,4:00,AM,19.0,0.0,Cloudy,4,4
9620,2017-09-26,5:00,AM,26.0,0.0,Cloudy,5,5
9621,2017-09-26,6:00,AM,28.0,0.0,Cloudy,6,6
9622,2017-09-26,7:00,AM,20.0,0.0,Cloudy,7,7
9623,2017-09-26,8:00,AM,26.0,0.0,Cloudy,8,8
9624,2017-09-26,9:00,AM,28.0,0.0,Mostly Cloudy,9,9
9625,2017-09-26,10:00,AM,33.0,0.0,Mostly Cloudy / Windy,10,10
9626,2017-09-26,11:00,AM,33.0,0.0,Cloudy / Windy,11,11
9627,2017-09-26,12:00,PM,35.0,0.0,Cloudy / Windy,12,12
9628,2017-09-26,1:00,PM,35.0,0.0,Light Rain / Windy,1,13
9629,2017-09-26,2:00,PM,33.0,0.0,Cloudy / Windy,2,14
9630,2017-09-26,3:00,PM,30.0,0.0,Cloudy,3,15
9631,2017-09-26,4:00,PM,26.0,0.0,Rain,4,16
9632,2017-09-26,5:00,PM,31.0,0.0,Rain,5,17
9633,2017-09-26,6:00,PM,15.0,0.0,Rain,6,18
9634,2017-09-26,6:21,PM,24.0,0.0,Rain,6,18
9635,2017-09-26,7:00,PM,19.0,0.0,Rain,7,19
9636,2017-09-26,7:23,PM,15.0,0.0,Rain,7,19
9637,2017-09-26,7:40,PM,26.0,0.0,Light Rain,7,19
9638,2017-09-26,8:00,PM,22.0,0.0,Light Rain,8,20
9639,2017-09-27,12:00,AM,19.0,0.0,Light Drizzle,12,0
9640,2017-09-27,12:20,AM,19.0,0.0,Light Drizzle,12,0
9641,2017-09-27,12:40,AM,19.0,0.0,Light Drizzle,12,0
9642,2017-09-27,1:00,AM,17.0,0.0,Light Drizzle,1,1
9643,2017-09-27,1:15,AM,15.0,0.0,Light Drizzle,1,1
9644,2017-09-27,2:00,AM,17.0,0.0,Light Drizzle,2,2
9645,2017-09-27,2:38,AM,19.0,0.0,Light Drizzle,2,2
9646,2017-09-27,3:00,AM,17.0,0.0,Fair,3,3
9647,2017-09-27,4:00,AM,19.0,0.0,Cloudy,4,4
9648,2017-09-27,4:20,AM,19.0,0.0,Light Drizzle,4,4
9649,2017-09-27,5:00,AM,20.0,0.0,Light Drizzle,5,5
9650,2017-09-27,6:00,AM,19.0,0.0,Light Drizzle,6,6
9651,2017-09-27,7:00,AM,19.0,0.0,Cloudy,7,7
9652,2017-09-27,8:00,AM,17.0,0.0,Cloudy,8,8
9653,2017-09-27,9:00,AM,17.0,0.0,Cloudy,9,9
9654,2017-09-27,10:00,AM,15.0,0.0,Mostly Cloudy,10,10
9655,2017-09-27,11:00,AM,20.0,0.0,Fair,11,11
9656,2017-09-27,12:00,PM,22.0,0.0,Partly Cloudy,12,12
9657,2017-09-27,1:00,PM,11.0,0.0,Mostly Cloudy,1,13
9658,2017-09-27,2:00,PM,15.0,0.0,Mostly Cloudy,2,14
9659,2017-09-27,3:00,PM,20.0,0.0,Cloudy,3,15
9660,2017-09-27,4:00,PM,19.0,0.0,Cloudy,4,16
9661,2017-09-27,5:00,PM,19.0,0.0,Mostly Cloudy,5,17
9662,2017-09-27,6:00,PM,17.0,0.0,Mostly Cloudy,6,18
9663,2017-09-28,12:00,AM,19.0,0.0,Fair,12,0
9664,2017-09-28,1:00,AM,13.0,0.0,Fair,1,1
9665,2017-09-28,2:00,AM,15.0,0.0,Fair,2,2
9666,2017-09-28,3:00,AM,9.0,0.0,Fair,3,3
9667,2017-09-28,4:00,AM,9.0,0.0,Fair,4,4
9668,2017-09-28,5:00,AM,9.0,0.0,Fair,5,5
9669,2017-09-28,6:00,AM,11.0,0.0,Fair,6,6
9670,2017-09-28,7:00,AM,7.0,0.0,Partly Cloudy,7,7
9671,2017-09-28,8:00,AM,19.0,0.0,Partly Cloudy,8,8
9672,2017-09-28,9:00,AM,24.0,0.0,Partly Cloudy,9,9
9673,2017-09-28,10:00,AM,24.0,0.0,Partly Cloudy,10,10
9674,2017-09-28,11:00,AM,26.0,0.0,Partly Cloudy,11,11
9675,2017-09-28,12:00,PM,24.0,0.0,Partly Cloudy,12,12
9676,2017-09-28,1:00,PM,26.0,0.0,Mostly Cloudy,1,13
9677,2017-09-28,2:00,PM,26.0,0.0,Cloudy,2,14
9678,2017-09-28,3:00,PM,24.0,0.0,Cloudy,3,15
9679,2017-09-28,4:00,PM,30.0,0.0,Fair,4,16
9680,2017-09-28,5:00,PM,33.0,0.0,Fair / Windy,5,17
9681,2017-09-28,6:00,PM,33.0,0.0,Fair / Windy,6,18
9682,2017-09-28,7:00,PM,31.0,0.0,Fair,7,19
9683,2017-09-28,8:00,PM,31.0,0.0,Fair,8,20
9684,2017-09-28,9:00,PM,39.0,0.0,Fair / Windy,9,21
9685,2017-09-28,10:00,PM,35.0,0.0,Fair / Windy,10,22
9686,2017-09-28,11:00,PM,30.0,0.0,Fair,11,23
9687,2017-09-29,12:00,AM,31.0,0.0,Fair,12,0
9688,2017-09-29,1:00,AM,30.0,0.0,Fair,1,1
9689,2017-09-29,2:00,AM,31.0,0.0,Fair,2,2
9690,2017-09-29,3:00,AM,30.0,0.0,Fair,3,3
9691,2017-09-29,4:00,AM,24.0,0.0,Fair,4,4
9692,2017-09-29,5:00,AM,19.0,0.0,Fair,5,5
9693,2017-09-29,6:00,AM,17.0,0.0,Fair,6,6
9694,2017-09-29,7:00,AM,15.0,0.0,Fair,7,7
9695,2017-09-29,8:00,AM,17.0,0.0,Fair,8,8
9696,2017-09-29,9:00,AM,17.0,0.0,Fair,9,9
9697,2017-09-29,10:00,AM,17.0,0.0,Mostly Cloudy,10,10
9698,2017-09-29,11:00,AM,15.0,0.0,Cloudy,11,11
9699,2017-09-29,12:00,PM,13.0,0.0,Cloudy,12,12
9700,2017-09-29,1:00,PM,15.0,0.0,Cloudy,1,13
9701,2017-09-29,2:00,PM,15.0,0.0,Cloudy,2,14
9702,2017-09-29,4:00,PM,13.0,0.0,Cloudy,4,16
9703,2017-09-29,5:00,PM,11.0,0.0,Mostly Cloudy,5,17
9704,2017-09-29,6:00,PM,7.0,0.0,Mostly Cloudy,6,18
9705,2017-09-29,7:00,PM,11.0,0.0,Mostly Cloudy,7,19
9706,2017-09-29,8:00,PM,9.0,0.0,Mostly Cloudy,8,20
9707,2017-09-29,9:00,PM,7.0,0.0,Fair,9,21
9708,2017-09-29,10:00,PM,11.0,0.0,Fair,10,22
9709,2017-09-29,11:00,PM,11.0,0.0,Fair,11,23
9710,2017-09-30,12:00,AM,13.0,0.0,Partly Cloudy,12,0
9711,2017-09-30,1:00,AM,17.0,0.0,Mostly Cloudy,1,1
9712,2017-09-30,2:00,AM,11.0,0.0,Mostly Cloudy,2,2
9713,2017-09-30,3:00,AM,11.0,0.0,Mostly Cloudy,3,3
9714,2017-09-30,3:30,AM,11.0,0.0,Mostly Cloudy,3,3
9715,2017-09-30,4:00,AM,11.0,0.0,Mostly Cloudy,4,4
9716,2017-09-30,5:00,AM,13.0,0.0,Mostly Cloudy,5,5
9717,2017-09-30,6:00,AM,15.0,0.0,Mostly Cloudy,6,6
9718,2017-09-30,7:00,AM,11.0,0.0,Cloudy,7,7
9719,2017-09-30,8:00,AM,9.0,0.0,Mostly Cloudy,8,8
9720,2017-09-30,9:00,AM,11.0,0.0,Mostly Cloudy,9,9
9721,2017-09-30,10:00,AM,13.0,0.0,Partly Cloudy,10,10
9722,2017-09-30,11:00,AM,9.0,0.0,Mostly Cloudy,11,11
9723,2017-09-30,12:00,PM,9.0,0.0,Mostly Cloudy,12,12
9724,2017-09-30,1:00,PM,9.0,0.0,Mostly Cloudy,1,13
9725,2017-09-30,2:00,PM,9.0,0.0,Mostly Cloudy,2,14
9726,2017-09-30,3:00,PM,9.0,0.0,Mostly Cloudy,3,15
9727,2017-09-30,5:00,PM,11.0,0.0,Cloudy,5,17
9728,2017-09-30,6:00,PM,15.0,0.0,Mostly Cloudy,6,18
9729,2017-09-30,7:00,PM,15.0,0.0,Fair,7,19
9730,2017-09-30,8:00,PM,13.0,0.0,Fair,8,20
9731,2017-09-30,9:00,PM,13.0,0.0,Fair,9,21
9732,2017-09-30,10:00,PM,11.0,0.0,Mostly Cloudy,10,22
9733,2017-10-01,12:00,AM,7.0,0.0,Mostly Cloudy,12,0
9734,2017-10-01,1:00,AM,9.0,0.0,Fair,1,1
9735,2017-10-01,2:00,AM,15.0,0.0,Mostly Cloudy,2,2
9736,2017-10-01,3:00,AM,13.0,0.0,Fair,3,3
9737,2017-10-01,3:19,AM,9.0,0.0,Thunder in the Vicinity,3,3
9738,2017-10-01,3:33,AM,7.0,0.0,Thunder,3,3
9739,2017-10-01,3:52,AM,11.0,0.0,Light Rain with Thunder,3,3
9740,2017-10-01,3:54,AM,20.0,0.0,Heavy T-Storm,3,3
9741,2017-10-01,3:59,AM,37.0,0.0,Heavy T-Storm / Windy,3,3
9742,2017-10-01,4:00,AM,20.0,0.0,Heavy T-Storm,4,4
9743,2017-10-01,4:20,AM,19.0,0.0,Heavy T-Storm,4,4
9744,2017-10-01,4:37,AM,20.0,0.0,T-Storm,4,4
9745,2017-10-01,5:00,AM,17.0,0.0,Light Rain with Thunder,5,5
9746,2017-10-01,5:35,AM,9.0,0.0,T-Storm,5,5
9747,2017-10-01,6:00,AM,13.0,0.0,T-Storm,6,6
9748,2017-10-01,6:30,AM,15.0,0.0,T-Storm,6,6
9749,2017-10-01,7:00,AM,13.0,0.0,Light Rain with Thunder,7,7
9750,2017-10-01,7:22,AM,26.0,0.0,Light Drizzle,7,7
9751,2017-10-01,8:00,AM,30.0,0.0,Light Drizzle,8,8
9752,2017-10-01,9:00,AM,6.0,0.0,Mostly Cloudy,9,9
9753,2017-10-01,10:00,AM,7.0,0.0,Mostly Cloudy,10,10
9754,2017-10-01,11:00,AM,9.0,0.0,Mostly Cloudy,11,11
9755,2017-10-01,12:00,PM,9.0,0.0,Partly Cloudy,12,12
9756,2017-10-01,1:00,PM,9.0,0.0,Partly Cloudy,1,13
9757,2017-10-02,12:00,AM,9.0,0.0,Light Rain,12,0
9758,2017-10-02,1:00,AM,7.0,0.0,Light Rain,1,1
9759,2017-10-02,2:00,AM,9.0,0.0,Mostly Cloudy,2,2
9760,2017-10-02,3:00,AM,9.0,0.0,Mostly Cloudy,3,3
9761,2017-10-02,4:00,AM,2.0,0.0,Mostly Cloudy,4,4
9762,2017-10-02,5:00,AM,7.0,0.0,Fair,5,5
9763,2017-10-02,6:00,AM,11.0,0.0,Mostly Cloudy,6,6
9764,2017-10-02,7:00,AM,9.0,0.0,Mostly Cloudy,7,7
9765,2017-10-02,9:00,AM,6.0,0.0,Light Rain,9,9
9766,2017-10-02,10:00,AM,7.0,0.0,Mostly Cloudy,10,10
9767,2017-10-02,11:00,AM,13.0,0.0,Mostly Cloudy,11,11
9768,2017-10-02,12:00,PM,13.0,0.0,Mostly Cloudy,12,12
9769,2017-10-02,1:00,PM,11.0,0.0,Mostly Cloudy,1,13
9770,2017-10-02,2:00,PM,17.0,0.0,Mostly Cloudy,2,14
9771,2017-10-02,3:00,PM,11.0,0.0,Mostly Cloudy,3,15
9772,2017-10-02,4:00,PM,11.0,0.0,Mostly Cloudy,4,16
9773,2017-10-02,5:00,PM,9.0,0.0,Partly Cloudy,5,17
9774,2017-10-02,6:00,PM,7.0,0.0,Partly Cloudy,6,18
9775,2017-10-02,7:00,PM,9.0,0.0,Fair,7,19
9776,2017-10-02,8:00,PM,4.0,0.0,Fair,8,20
9777,2017-10-02,9:00,PM,7.0,0.0,Fair,9,21
9778,2017-10-02,10:00,PM,9.0,0.0,Fair,10,22
9779,2017-10-02,11:00,PM,7.0,0.0,Fair,11,23
9780,2017-10-03,1:00,PM,19.0,0.0,Fair,1,13
9781,2017-10-03,2:00,PM,20.0,0.0,Fair,2,14
9782,2017-10-03,3:00,PM,19.0,0.0,Fair,3,15
9783,2017-10-03,4:00,PM,17.0,0.0,Fair,4,16
9784,2017-10-03,5:00,PM,15.0,0.0,Fair,5,17
9785,2017-10-03,6:00,PM,6.0,0.0,Fair,6,18
9786,2017-10-03,7:00,PM,6.0,0.0,Fair,7,19
9787,2017-10-03,8:00,PM,4.0,0.0,Fair,8,20
9788,2017-10-03,9:00,PM,13.0,0.0,Fair,9,21
9789,2017-10-03,10:00,PM,9.0,0.0,Fair,10,22
9790,2017-10-04,12:00,AM,9.0,0.0,Fair,12,0
9791,2017-10-04,1:00,AM,4.0,0.0,Fair,1,1
9792,2017-10-04,2:00,AM,11.0,0.0,Fair,2,2
9793,2017-10-04,3:00,AM,15.0,0.0,Fair,3,3
9794,2017-10-04,4:00,AM,15.0,0.0,Fair,4,4
9795,2017-10-04,5:00,AM,17.0,0.0,Fair,5,5
9796,2017-10-04,6:00,AM,19.0,0.0,Fair,6,6
9797,2017-10-04,7:00,AM,22.0,0.0,Fair,7,7
9798,2017-10-04,8:00,AM,22.0,0.0,Fair,8,8
9799,2017-10-04,9:00,AM,22.0,0.0,Fair,9,9
9800,2017-10-04,10:00,AM,37.0,0.0,Fair / Windy,10,10
9801,2017-10-04,11:00,AM,35.0,0.0,Fair / Windy,11,11
9802,2017-10-04,12:00,PM,43.0,0.0,Fair / Windy,12,12
9803,2017-10-04,1:00,PM,31.0,0.0,Fair,1,13
9804,2017-10-04,2:00,PM,31.0,0.0,Fair,2,14
9805,2017-10-04,3:00,PM,31.0,0.0,Fair,3,15
9806,2017-10-04,4:00,PM,20.0,0.0,Fair,4,16
9807,2017-10-04,5:00,PM,13.0,0.0,Fair,5,17
9808,2017-10-04,6:00,PM,17.0,0.0,Fair,6,18
9809,2017-10-04,7:00,PM,15.0,0.0,Fair,7,19
9810,2017-10-04,8:00,PM,9.0,0.0,Fair,8,20
9811,2017-10-04,9:00,PM,9.0,0.0,Fair,9,21
9812,2017-10-04,10:00,PM,15.0,0.0,Fair,10,22
9813,2017-10-04,11:00,PM,28.0,0.0,Fair,11,23
9814,2017-10-05,1:00,AM,22.0,0.0,Fair,1,1
9815,2017-10-05,2:00,AM,13.0,0.0,Fair,2,2
9816,2017-10-05,3:00,AM,11.0,0.0,Fair,3,3
9817,2017-10-05,4:00,AM,13.0,0.0,Fair,4,4
9818,2017-10-05,5:00,AM,4.0,0.0,Fair,5,5
9819,2017-10-05,6:00,AM,13.0,0.0,Fair,6,6
9820,2017-10-05,7:00,AM,11.0,0.0,Fair,7,7
9821,2017-10-05,8:00,AM,13.0,0.0,Fair,8,8
9822,2017-10-05,9:00,AM,6.0,0.0,Fair,9,9
9823,2017-10-05,10:00,AM,6.0,0.0,Fair,10,10
9824,2017-10-05,11:00,AM,6.0,0.0,Fair,11,11
9825,2017-10-05,12:00,PM,6.0,0.0,Fair,12,12
9826,2017-10-05,1:00,PM,6.0,0.0,Fair,1,13
9827,2017-10-05,2:00,PM,11.0,0.0,Fair,2,14
9828,2017-10-05,3:00,PM,6.0,0.0,Fair,3,15
9829,2017-10-05,4:00,PM,13.0,0.0,Fair,4,16
9830,2017-10-05,5:00,PM,9.0,0.0,Fair,5,17
9831,2017-10-05,6:00,PM,13.0,0.0,Fair,6,18
9832,2017-10-05,7:00,PM,13.0,0.0,Fair,7,19
9833,2017-10-05,8:00,PM,7.0,0.0,Fair,8,20
9834,2017-10-05,9:00,PM,4.0,0.0,Fair,9,21
9835,2017-10-05,10:00,PM,4.0,0.0,Fair,10,22
9836,2017-10-05,11:00,PM,0.0,0.0,Fair,11,23
9837,2017-10-06,12:00,AM,0.0,0.0,Fair,12,0
9838,2017-10-06,1:00,AM,4.0,0.0,Fair,1,1
9839,2017-10-06,2:00,AM,0.0,0.0,Fair,2,2
9840,2017-10-06,3:00,AM,4.0,0.0,Fair,3,3
9841,2017-10-06,4:00,AM,7.0,0.0,Fair,4,4
9842,2017-10-06,5:00,AM,6.0,0.0,Fair,5,5
9843,2017-10-06,6:00,AM,6.0,0.0,Fair,6,6
9844,2017-10-06,7:00,AM,6.0,0.0,Fair,7,7
9845,2017-10-06,8:00,AM,13.0,0.0,Fair,8,8
9846,2017-10-06,9:00,AM,13.0,0.0,Fair,9,9
9847,2017-10-06,10:00,AM,13.0,0.0,Fair,10,10
9848,2017-10-06,11:00,AM,19.0,0.0,Fair,11,11
9849,2017-10-06,12:00,PM,17.0,0.0,Fair,12,12
9850,2017-10-06,1:00,PM,15.0,0.0,Fair,1,13
9851,2017-10-06,2:00,PM,20.0,0.0,Fair,2,14
9852,2017-10-06,3:00,PM,24.0,0.0,Fair,3,15
9853,2017-10-06,4:00,PM,17.0,0.0,Fair,4,16
9854,2017-10-06,5:00,PM,17.0,0.0,Fair,5,17
9855,2017-10-06,6:00,PM,11.0,0.0,Fair,6,18
9856,2017-10-06,7:00,PM,11.0,0.0,Fair,7,19
9857,2017-10-06,8:00,PM,11.0,0.0,Fair,8,20
9858,2017-10-06,9:00,PM,15.0,0.0,Fair,9,21
9859,2017-10-06,10:00,PM,17.0,0.0,Fair,10,22
9860,2017-10-06,10:43,PM,26.0,0.0,Fair,10,22
9861,2017-10-07,12:00,AM,26.0,0.0,Fair,12,0
9862,2017-10-07,1:00,AM,33.0,0.0,Fair / Windy,1,1
9863,2017-10-07,2:00,AM,30.0,0.0,Fair,2,2
9864,2017-10-07,3:00,AM,30.0,0.0,Partly Cloudy,3,3
9865,2017-10-07,4:00,AM,24.0,0.0,Partly Cloudy,4,4
9866,2017-10-07,5:00,AM,24.0,0.0,Fair,5,5
9867,2017-10-07,6:00,AM,17.0,0.0,Fair,6,6
9868,2017-10-07,7:00,AM,22.0,0.0,Fair,7,7
9869,2017-10-07,8:00,AM,24.0,0.0,Fair,8,8
9870,2017-10-07,9:00,AM,26.0,0.0,Partly Cloudy,9,9
9871,2017-10-07,10:00,AM,20.0,0.0,Fair,10,10
9872,2017-10-07,11:00,AM,20.0,0.0,Fair,11,11
9873,2017-10-07,12:00,PM,19.0,0.0,Fair,12,12
9874,2017-10-07,1:00,PM,22.0,0.0,Fair,1,13
9875,2017-10-07,2:00,PM,20.0,0.0,Fair,2,14
9876,2017-10-07,3:00,PM,26.0,0.0,Fair,3,15
9877,2017-10-07,4:00,PM,26.0,0.0,Fair,4,16
9878,2017-10-07,6:00,PM,28.0,0.0,Fair,6,18
9879,2017-10-07,7:00,PM,28.0,0.0,Fair,7,19
9880,2017-10-07,8:00,PM,22.0,0.0,Fair,8,20
9881,2017-10-07,9:00,PM,24.0,0.0,Fair,9,21
9882,2017-10-07,10:00,PM,28.0,0.0,Fair,10,22
9883,2017-10-07,11:00,PM,33.0,0.0,Fair / Windy,11,23
9884,2017-10-08,12:00,AM,35.0,0.0,Fair / Windy,12,0
9885,2017-10-08,1:00,AM,31.0,0.0,Fair,1,1
9886,2017-10-08,2:00,AM,30.0,0.0,Fair,2,2
9887,2017-10-08,3:00,AM,19.0,0.0,Fair,3,3
9888,2017-10-08,4:00,AM,22.0,0.0,Fair,4,4
9889,2017-10-08,5:00,AM,20.0,0.0,Fair,5,5
9890,2017-10-08,6:00,AM,20.0,0.0,Fair,6,6
9891,2017-10-08,7:00,AM,22.0,0.0,Fair,7,7
9892,2017-10-08,8:00,AM,20.0,0.0,Fair,8,8
9893,2017-10-08,9:00,AM,20.0,0.0,Fair,9,9
9894,2017-10-08,10:00,AM,19.0,0.0,Fair,10,10
9895,2017-10-08,11:00,AM,19.0,0.0,Fair,11,11
9896,2017-10-08,12:00,PM,19.0,0.0,Fair,12,12
9897,2017-10-08,1:00,PM,19.0,0.0,Fair,1,13
9898,2017-10-08,2:00,PM,11.0,0.0,Fair,2,14
9899,2017-10-08,3:00,PM,17.0,0.0,Fair,3,15
9900,2017-10-08,4:00,PM,15.0,0.0,Mostly Cloudy,4,16
9901,2017-10-08,5:00,PM,6.0,0.0,Mostly Cloudy,5,17
9902,2017-10-08,6:00,PM,15.0,0.0,Mostly Cloudy,6,18
9903,2017-10-08,7:00,PM,4.0,0.0,Mostly Cloudy,7,19
9904,2017-10-08,7:46,PM,7.0,0.0,Rain,7,19
9905,2017-10-08,8:00,PM,9.0,0.0,T-Storm,8,20
9906,2017-10-08,9:00,PM,7.0,0.0,Mostly Cloudy,9,21
9907,2017-10-08,10:00,PM,7.0,0.0,Mostly Cloudy,10,22
9908,2017-10-09,12:00,AM,6.0,0.0,T-Storm,12,0
9909,2017-10-09,12:15,AM,6.0,0.0,T-Storm,12,0
9910,2017-10-09,1:00,AM,13.0,0.0,Cloudy,1,1
9911,2017-10-09,2:00,AM,13.0,0.0,Cloudy,2,2
9912,2017-10-09,3:00,AM,9.0,0.0,Fair,3,3
9913,2017-10-09,4:00,AM,11.0,0.0,Mostly Cloudy,4,4
9914,2017-10-09,5:00,AM,9.0,0.0,Cloudy,5,5
9915,2017-10-09,6:00,AM,6.0,0.0,Mostly Cloudy,6,6
9916,2017-10-09,7:00,AM,7.0,0.0,Fair,7,7
9917,2017-10-09,8:00,AM,7.0,0.0,Fair,8,8
9918,2017-10-09,9:00,AM,11.0,0.0,Partly Cloudy,9,9
9919,2017-10-09,10:00,AM,15.0,0.0,Mostly Cloudy,10,10
9920,2017-10-09,11:00,AM,19.0,0.0,Mostly Cloudy,11,11
9921,2017-10-09,12:00,PM,11.0,0.0,Mostly Cloudy,12,12
9922,2017-10-09,1:00,PM,11.0,0.0,Partly Cloudy,1,13
9923,2017-10-09,2:00,PM,15.0,0.0,Partly Cloudy,2,14
9924,2017-10-09,3:00,PM,11.0,0.0,Mostly Cloudy,3,15
9925,2017-10-09,4:00,PM,11.0,0.0,Fair,4,16
9926,2017-10-09,5:00,PM,9.0,0.0,Fair,5,17
9927,2017-10-09,6:00,PM,13.0,0.0,Fair,6,18
9928,2017-10-09,7:00,PM,6.0,0.0,Fair,7,19
9929,2017-10-09,8:00,PM,4.0,0.0,Fair,8,20
9930,2017-10-09,9:00,PM,4.0,0.0,Fair,9,21
9931,2017-10-09,10:00,PM,4.0,0.0,Fair,10,22
9932,2017-10-10,12:00,AM,6.0,0.0,Fair,12,0
9933,2017-10-10,1:00,AM,6.0,0.0,Fair,1,1
9934,2017-10-10,2:00,AM,7.0,0.0,Fair,2,2
9935,2017-10-10,3:00,AM,7.0,0.0,Fair,3,3
9936,2017-10-10,4:00,AM,7.0,0.0,Fair,4,4
9937,2017-10-10,5:00,AM,9.0,0.0,Fair,5,5
9938,2017-10-10,6:00,AM,7.0,0.0,Fair,6,6
9939,2017-10-10,7:00,AM,15.0,0.0,Fair,7,7
9940,2017-10-10,8:00,AM,9.0,0.0,Fair,8,8
9941,2017-10-10,9:00,AM,9.0,0.0,Fair,9,9
9942,2017-10-10,10:00,AM,9.0,0.0,Fair,10,10
9943,2017-10-10,11:00,AM,13.0,0.0,Fair,11,11
9944,2017-10-10,12:00,PM,11.0,0.0,Fair,12,12
9945,2017-10-10,1:00,PM,15.0,0.0,Fair,1,13
9946,2017-10-10,2:00,PM,15.0,0.0,Fair,2,14
9947,2017-10-10,3:00,PM,15.0,0.0,Fair,3,15
9948,2017-10-10,4:00,PM,15.0,0.0,Fair,4,16
9949,2017-10-10,5:00,PM,17.0,0.0,Light Rain,5,17
9950,2017-10-10,6:00,PM,17.0,0.0,Mostly Cloudy,6,18
9951,2017-10-10,7:00,PM,13.0,0.0,Fair,7,19
9952,2017-10-10,8:00,PM,19.0,0.0,Fair,8,20
9953,2017-10-10,9:00,PM,17.0,0.0,Mostly Cloudy,9,21
9954,2017-10-10,10:00,PM,20.0,0.0,Mostly Cloudy,10,22
9955,2017-10-10,11:00,PM,28.0,0.0,Mostly Cloudy,11,23
9956,2017-10-11,12:00,AM,26.0,0.0,Mostly Cloudy,12,0
9957,2017-10-11,1:00,AM,24.0,0.0,Mostly Cloudy,1,1
9958,2017-10-11,2:00,AM,22.0,0.0,Mostly Cloudy,2,2
9959,2017-10-11,3:00,AM,26.0,0.0,Fair,3,3
9960,2017-10-11,4:00,AM,22.0,0.0,Fair,4,4
9961,2017-10-11,5:00,AM,22.0,0.0,Fair,5,5
9962,2017-10-11,6:00,AM,22.0,0.0,Fair,6,6
9963,2017-10-11,7:00,AM,15.0,0.0,Fair,7,7
9964,2017-10-11,8:00,AM,19.0,0.0,Fair,8,8
9965,2017-10-11,9:00,AM,19.0,0.0,Fair,9,9
9966,2017-10-11,10:00,AM,22.0,0.0,Fair,10,10
9967,2017-10-11,11:00,AM,26.0,0.0,Partly Cloudy,11,11
9968,2017-10-11,12:00,PM,26.0,0.0,Partly Cloudy,12,12
9969,2017-10-11,1:00,PM,30.0,0.0,Fair,1,13
9970,2017-10-11,2:00,PM,30.0,0.0,Partly Cloudy,2,14
9971,2017-10-11,3:00,PM,33.0,0.0,Partly Cloudy / Windy,3,15
9972,2017-10-11,4:00,PM,33.0,0.0,Mostly Cloudy / Windy,4,16
9973,2017-10-11,5:00,PM,33.0,0.0,Fair / Windy,5,17
9974,2017-10-11,6:00,PM,31.0,0.0,Fair,6,18
9975,2017-10-11,7:00,PM,31.0,0.0,Fair,7,19
9976,2017-10-11,8:00,PM,33.0,0.0,Fair / Windy,8,20
9977,2017-10-11,9:00,PM,33.0,0.0,Fair / Windy,9,21
9978,2017-10-11,10:00,PM,30.0,0.0,Fair,10,22
9979,2017-10-11,11:00,PM,30.0,0.0,Fair,11,23
9980,2017-10-12,12:00,AM,26.0,0.0,Cloudy,12,0
9981,2017-10-12,1:00,AM,31.0,0.0,Cloudy,1,1
9982,2017-10-12,2:00,AM,39.0,0.0,Cloudy / Windy,2,2
9983,2017-10-12,3:00,AM,35.0,0.0,Light Rain / Windy,3,3
9984,2017-10-12,4:00,AM,35.0,0.0,Rain / Windy,4,4
9985,2017-10-12,5:00,AM,20.0,0.0,Rain,5,5
9986,2017-10-12,6:00,AM,20.0,0.0,Cloudy,6,6
9987,2017-10-12,6:20,AM,20.0,0.0,Heavy Rain,6,6
9988,2017-10-12,7:00,AM,20.0,0.0,Light Rain,7,7
9989,2017-10-12,8:00,AM,17.0,0.0,Light Rain,8,8
9990,2017-10-12,9:00,AM,20.0,0.0,Rain,9,9
9991,2017-10-12,10:00,AM,24.0,0.0,Rain,10,10
9992,2017-10-12,11:00,AM,26.0,0.0,Cloudy,11,11
9993,2017-10-12,12:00,PM,22.0,0.0,Cloudy,12,12
9994,2017-10-12,1:00,PM,22.0,0.0,Mostly Cloudy,1,13
9995,2017-10-12,2:00,PM,22.0,0.0,Cloudy,2,14
9996,2017-10-12,3:00,PM,26.0,0.0,Cloudy,3,15
9997,2017-10-12,4:00,PM,28.0,0.0,Light Rain,4,16
9998,2017-10-12,5:00,PM,19.0,0.0,Light Rain,5,17
9999,2017-10-12,6:00,PM,24.0,0.0,Light Rain,6,18
10000,2017-10-12,7:00,PM,19.0,0.0,Light Rain,7,19
10001,2017-10-12,8:00,PM,17.0,0.0,Mostly Cloudy,8,20
10002,2017-10-12,9:00,PM,20.0,0.0,Mostly Cloudy,9,21
10003,2017-10-12,10:00,PM,24.0,0.0,Mostly Cloudy,10,22
